player_id,dorsal,Player,position,Squad,MP,Starts,Min,Gls,Ast,CrdY,CrdR
4327,1,Nacerdine Drid,GK,Algeria,2,2,109,0,,0,0
4726,21,Larbi El Hadi,GK,Algeria,2,1,161,0,,0,0
4727,22,Mourad Amara,GK,Algeria,0,0,0,0,,0,0
4728,2,Mahmoud Guendouz ,DF,Algeria,3,3,270,0,,0,0
4729,4,Noureddine Kourichi,DF,Algeria,2,2,180,0,,0,0
4730,5,Abdellah Medjadi Liegeon,DF,Algeria,2,2,180,0,,0,0
4731,15,Abdelhamid Sadmi,DF,Algeria,0,0,0,0,,0,0
4732,16,Faouzi Mansouri,DF,Algeria,3,3,270,0,,1,0
4733,19,Mohamed Chaïb,DF,Algeria,0,0,0,0,,0,0
4734,20,Fodil Megharia,DF,Algeria,2,2,180,0,,0,0
4735,3,Fathi Chebel,MF,Algeria,0,0,0,0,,0,0
4736,6,Mohamed Kaci-Saïd,MF,Algeria,3,3,270,0,,0,0
4737,8,Karim Maroc,MF,Algeria,2,2,180,0,,0,0
4738,10,Lakhdar Belloumi,MF,Algeria,3,2,189,0,,0,0
4739,17,Fawzi Benkhalidi,MF,Algeria,0,0,0,0,,0,0
4740,18,Halim Benmabrouk,MF,Algeria,2,2,180,0,,0,0
4741,7,Salah Assad,FW,Algeria,2,2,157,0,,0,0
4742,9,Djamel Menad,FW,Algeria,2,1,123,0,,0,0
4743,11,Rabah Madjer,FW,Algeria,3,3,212,0,,1,0
4744,12,Tedj Bensaoula,FW,Algeria,1,0,23,0,,0,0
4745,13,Rachid Harkouk,FW,Algeria,2,1,148,0,,0,0
4746,14,Djamel Zidane,FW,Algeria,3,2,138,1,,0,0
3981,15,Luis Islas,GK,Argentina,0,0,0,0,,0,0
4338,18,Nery Pumpido,GK,Argentina,7,7,630,0,,2,0
4747,22,Héctor Zelada,GK,Argentina,0,0,0,0,,0,0
3990,10,Diego Maradona ,MF,Argentina,7,7,630,5,,1,0
4749,6,Daniel Passarella,DF,Argentina,0,0,0,0,,0,0
4750,8,Néstor Clausen,DF,Argentina,1,1,90,0,,0,0
4751,9,José Luis Cuciuffo,DF,Argentina,6,6,540,0,,1,0
4752,13,Oscar Garré,DF,Argentina,4,4,360,0,,2,0
4345,16,Julio Olarticoechea,DF,Argentina,7,3,369,0,,1,0
4348,2,Sergio Batista,MF,Argentina,7,7,531,0,,1,0
4753,3,Ricardo Bochini,MF,Argentina,1,0,6,0,,0,0
4754,4,Claudio Borghi,MF,Argentina,2,2,118,0,,0,0
4759,11,Jorge Valdano,FW,Argentina,7,7,630,4,,1,0
4755,12,Héctor Enrique,MF,Argentina,5,3,332,0,,1,0
4350,14,Ricardo Giusti,MF,Argentina,7,7,630,0,,1,0
4756,20,Carlos Tapia,MF,Argentina,2,0,33,0,,0,0
4757,21,Marcelo Trobbiani,MF,Argentina,1,0,1,0,,0,0
4758,1,Sergio Almirón,FW,Argentina,0,0,0,0,,0,0
4349,7,Jorge Burruchaga,MF,Argentina,7,7,607,2,,0,0
4748,5,José Luis Brown,DF,Argentina,7,7,630,1,,1,0
3984,19,Oscar Ruggeri,DF,Argentina,7,7,630,1,,0,0
4760,17,Pedro Pasculli,FW,Argentina,2,2,163,1,,0,0
4761,1,Jean-Marie Pfaff,GK,Belgium,7,7,720,0,,1,0
4762,12,Jacky Munaron,GK,Belgium,0,0,0,0,,0,0
4370,20,Gilbert Bodart,GK,Belgium,0,0,0,0,,0,0
4371,2,Eric Gerets,DF,Belgium,6,6,621,0,,0,0
4000,4,Michel de Wolf,DF,Belgium,2,2,180,0,,0,0
4763,5,Michel Renquin,DF,Belgium,5,5,428,0,,1,0
3999,13,Georges Grün,DF,Belgium,6,5,538,0,,1,0
4764,14,Leo Clijsters,DF,Belgium,2,0,46,0,,0,0
4765,19,Hugo Broos,DF,Belgium,3,2,219,0,,0,0
3511,3,Franky Van Der Elst,MF,Belgium,4,2,257,0,,1,0
4377,11,Jan Ceulemans ,MF,Belgium,7,7,720,3,,1,0
4767,7,René Vandereycken,MF,Belgium,2,2,180,0,,0,0
4379,16,Nico Claesen,FW,Belgium,7,6,661,3,,1,0
4768,10,Philippe Desmet,MF,Belgium,3,2,186,0,,0,0
4769,15,Leo Van Der Elst,MF,Belgium,3,0,82,0,,0,0
4378,22,Patrick Vervoort,MF,Belgium,5,5,540,0,,0,0
4771,17,Raymond Mommens,FW,Belgium,1,1,120,0,,0,0
3512,8,Enzo Scifo,MF,Belgium,7,7,639,2,,0,0
4373,21,Stéphane Demol,DF,Belgium,7,6,633,1,,1,0
4766,6,Franky Vercauteren,MF,Belgium,6,6,584,1,,0,0
4770,9,Erwin Vandenbergh,FW,Belgium,1,1,65,1,,0,0
4772,18,Daniel Veyt,FW,Belgium,5,5,501,1,,1,0
4390,9,Careca,FW,Brazil,5,5,480,5,,1,0
4773,1,Carlos,GK,Brazil,5,5,480,0,,0,0
4774,12,Paulo Vítor,GK,Brazil,0,0,0,0,,0,0
4775,22,Leão,GK,Brazil,0,0,0,0,,0,0
4776,2,Édson,DF,Brazil,2,2,99,0,,0,0
4777,3,Oscar,DF,Brazil,0,0,0,0,,0,0
4779,13,Josimar,DF,Brazil,3,3,300,2,,0,0
4784,18,Sócrates,MF,Brazil,5,5,435,2,,0,0
4780,14,Júlio César,DF,Brazil,5,5,480,0,,0,0
4384,16,Mauro Galvão,DF,Brazil,0,0,0,0,,0,0
2958,17,Branco,DF,Brazil,5,5,480,0,,1,0
4781,5,Falcão,MF,Brazil,2,0,93,0,,0,0
4782,6,Leo Júnior,MF,Brazil,5,5,438,0,,0,0
4783,10,Zico,MF,Brazil,3,0,95,0,,0,0
4385,15,Alemão,MF,Brazil,5,5,480,0,,0,0
4785,19,Elzo,MF,Brazil,5,5,480,0,,0,0
4786,20,Silas,MF,Brazil,2,0,48,0,,0,0
4387,21,Valdo,MF,Brazil,0,0,0,0,,0,0
4041,7,Müller,FW,Brazil,5,3,225,0,,0,0
4787,8,Casagrande,FW,Brazil,3,2,187,0,,0,0
4788,11,Edivaldo,FW,Brazil,0,0,0,0,,0,0
4778,4,Edinho ,DF,Brazil,5,5,480,1,,1,0
3532,1,Borislav Mihaylov,GK,Bulgaria,4,4,360,0,,0,0
4789,22,Iliya Valov,GK,Bulgaria,0,0,0,0,,0,0
4790,3,Nikolay Arabov,DF,Bulgaria,3,3,270,0,,1,0
4791,4,Petar Petrov,DF,Bulgaria,3,3,270,0,,0,0
4792,5,Georgi Dimitrov ,DF,Bulgaria,4,4,360,0,,0,0
4793,13,Aleksandar Markov,DF,Bulgaria,2,2,180,0,,1,0
4794,21,Iliya Dyakov,DF,Bulgaria,0,0,0,0,,0,0
4795,7,Bozhidar Iskrenov,MF,Bulgaria,3,2,130,0,,0,0
4796,8,Ayan Sadakov,MF,Bulgaria,4,4,360,0,,0,0
4797,10,Zhivko Gospodinov,MF,Bulgaria,3,3,253,0,,1,0
4799,12,Radoslav Zdravkov,MF,Bulgaria,4,3,290,0,,0,0
4800,14,Plamen Markov,MF,Bulgaria,1,1,90,0,,0,0
4801,15,Georgi Yordanov,MF,Bulgaria,2,2,180,0,,0,0
4802,17,Hristo Kolev,MF,Bulgaria,0,0,0,0,,0,0
4803,6,Andrey Zhelyazkov,FW,Bulgaria,3,1,140,0,,0,0
4804,9,Stoycho Mladenov,FW,Bulgaria,3,3,231,0,,0,0
4805,16,Vasil Dragolov,FW,Bulgaria,0,0,0,0,,0,0
4806,18,Boycho Velichkov,FW,Bulgaria,1,0,39,0,,0,0
4807,19,Atanas Pashev,FW,Bulgaria,1,1,69,0,,0,0
4808,20,Kostadin Kostadinov,FW,Bulgaria,3,1,161,0,,0,0
4798,11,Plamen Getov,MF,Bulgaria,4,4,295,1,,0,0
4052,2,Nasko Sirakov,FW,Bulgaria,4,3,282,1,,0,0
4809,1,Tino Lettieri,GK,Canada,2,2,180,0,,0,0
4810,21,Sven Habermann,GK,Canada,0,0,0,0,,0,0
4811,22,Paul Dolan,GK,Canada,1,1,90,0,,0,0
4812,2,Bob Lenarduzzi,DF,Canada,3,3,270,0,,1,0
4813,3,Bruce Wilson ,DF,Canada,3,3,220,0,,0,0
4814,5,Terry Moore,DF,Canada,0,0,0,0,,0,0
4815,6,Ian Bridge,DF,Canada,3,3,270,0,,0,0
4816,12,Randy Samuel,DF,Canada,3,3,270,0,,0,0
4817,19,Pasquale De Luca,DF,Canada,0,0,0,0,,0,0
4818,20,Colin Miller,DF,Canada,0,0,0,0,,0,0
4819,4,Randy Ragan,MF,Canada,3,3,270,0,,0,0
4820,8,Gerry Gray,MF,Canada,2,2,158,0,,0,0
4821,11,Mike Sweeney,MF,Canada,2,1,97,0,,1,1
4822,15,Paul James,MF,Canada,3,3,195,0,,0,0
4823,16,Greg Ion,MF,Canada,0,0,0,0,,0,0
4824,17,David Norman,MF,Canada,3,3,270,0,,0,0
4825,18,Jamie Lowery,MF,Canada,1,0,37,0,,0,0
4826,7,Carl Valentine,FW,Canada,3,3,270,0,,0,0
4827,9,Branko Šegota,FW,Canada,3,0,75,0,,0,0
4828,10,Igor Vrablic,FW,Canada,2,2,180,0,,0,0
4829,13,George Pakos,FW,Canada,1,0,22,0,,0,0
4830,14,Dale Mitchell,FW,Canada,1,1,90,0,,0,0
4848,10,Preben Elkjær,FW,Denmark,4,4,315,4,,0,0
4842,8,Jesper Olsen,MF,Denmark,4,3,229,3,,0,0
4831,1,Troels Rasmussen,GK,Denmark,2,2,180,0,,0,0
4832,16,Ole Qvist,GK,Denmark,0,0,0,0,,0,0
4833,22,Lars Høgh,GK,Denmark,2,2,180,0,,0,0
4834,2,John Sivebæk,DF,Denmark,2,1,107,0,,0,0
4835,3,Søren Busk,DF,Denmark,4,4,360,0,,0,0
4836,4,Morten Olsen ,DF,Denmark,4,4,360,0,,0,0
4837,5,Ivan Nielsen,DF,Denmark,3,3,270,0,,1,0
4838,17,Kent Nielsen,DF,Denmark,0,0,0,0,,0,0
4839,21,Henrik Andersen,DF,Denmark,3,3,239,0,,1,0
4841,7,Jan Mølby,MF,Denmark,4,1,155,0,,0,0
4843,9,Klaus Berggreen,MF,Denmark,3,3,270,0,,1,0
4844,12,Jens Jørn Bertelsen,MF,Denmark,3,3,236,0,,0,0
4845,13,Per Frimann,MF,Denmark,0,0,0,0,,0,0
4846,15,Frank Arnesen,MF,Denmark,3,3,250,0,,1,1
4847,20,Jan Bartram,MF,Denmark,0,0,0,0,,0,0
4849,14,Allan Simonsen,FW,Denmark,1,0,20,0,,0,0
4850,18,Flemming Christensen,FW,Denmark,0,0,0,0,,0,0
4840,6,Søren Lerby,MF,Denmark,4,4,360,1,,0,0
3627,11,Michael Laudrup,FW,Denmark,4,4,350,1,,0,0
4851,19,John Eriksen,FW,Denmark,2,0,76,1,,0,0
4501,10,Gary Lineker,FW,England,5,5,445,6,,0,0
4481,1,Peter Shilton,GK,England,5,5,450,0,,0,0
4482,13,Chris Woods,GK,England,0,0,0,0,,0,0
4852,22,Gary Bailey,GK,England,0,0,0,0,,0,0
4853,2,Gary M. Stevens,DF,England,5,5,450,0,,0,0
4854,3,Kenny Sansom,DF,England,5,5,450,0,,0,0
4855,5,Alvin Martin,DF,England,1,1,90,0,,1,0
4487,6,Terry Butcher,DF,England,5,5,450,0,,1,0
4856,12,Viv Anderson,DF,England,0,0,0,0,,0,0
4857,14,Terry Fenwick,DF,England,4,4,360,0,,3,0
4858,15,Gary A. Stevens,DF,England,2,0,48,0,,0,0
4859,4,Glenn Hoddle,MF,England,5,5,450,0,,0,0
4492,7,Bryan Robson ,MF,England,2,2,119,0,,0,0
4860,8,Ray Wilkins,MF,England,2,2,131,0,,1,1
4493,11,Chris Waddle,MF,England,4,2,207,0,,0,0
4861,16,Peter Reid,MF,England,3,3,215,0,,0,0
4499,17,Trevor Steven,MF,England,3,3,253,0,,0,0
4497,18,Steve Hodge,MF,England,5,3,331,0,,1,0
4862,9,Mark Hateley,FW,England,3,2,176,0,,1,0
4494,19,John Barnes,FW,England,1,0,17,0,,0,0
4863,21,Kerry Dixon,FW,England,1,0,5,0,,0,0
4500,20,Peter Beardsley,FW,England,4,3,254,1,,0,0
4875,10,Michel Platini ,MF,France,6,6,564,2,,0,0
4882,17,Jean-Pierre Papin,FW,France,4,4,345,2,,0,0
4884,19,Yannick Stopyra,FW,France,6,5,481,2,,0,0
4864,1,Joël Bats,GK,France,6,6,570,0,,0,0
4865,21,Philippe Bergeroo,GK,France,0,0,0,0,,0,0
4866,22,Albert Rust,GK,France,1,1,120,0,,0,0
4868,3,William Ayache,DF,France,4,4,360,0,,2,0
4869,4,Patrick Battiston,DF,France,7,7,690,0,,0,0
4870,5,Michel Bibard,DF,France,1,1,120,0,,0,0
4871,6,Maxime Bossis,DF,France,7,6,636,0,,0,0
4872,7,Yvon Le Roux,DF,France,1,1,54,0,,0,0
4873,8,Thierry Tusseau,DF,France,4,2,266,0,,0,0
4877,12,Alain Giresse,MF,France,6,6,506,0,,0,0
4880,15,Philippe Vercruysse,MF,France,3,1,147,0,,0,0
4881,16,Bruno Bellone,FW,France,4,2,222,0,,0,0
4885,20,Daniel Xuereb,FW,France,1,0,25,0,,0,0
4867,2,Manuel Amoros,DF,France,7,7,690,1,,1,0
4874,9,Luis Fernandez,MF,France,6,6,552,1,,2,0
4876,11,Jean-Marc Ferreri,MF,France,4,1,183,1,,0,0
4878,13,Bernard Genghini,MF,France,1,1,120,1,,0,0
4879,14,Jean Tigana,MF,France,7,7,652,1,,0,0
4883,18,Dominique Rocheteau,FW,France,4,3,287,1,,1,0
4886,1,Péter Disztl,GK,Hungary,2,2,180,0,,0,0
4887,18,József Szendrei,GK,Hungary,0,0,0,0,,0,0
4888,22,József Andrusch,GK,Hungary,1,1,90,0,,0,0
4889,2,Sándor Sallai,DF,Hungary,3,3,270,0,,0,0
4890,3,Antal Róth,DF,Hungary,3,2,165,0,,0,0
4891,4,József Varga,DF,Hungary,2,2,180,0,,0,0
4892,5,József Kardos,DF,Hungary,3,3,270,0,,0,0
4893,6,Imre Garaba,DF,Hungary,3,3,270,0,,0,0
4894,8,Antal Nagy ,DF,Hungary,3,2,196,0,,0,0
4895,12,József Csuhay,DF,Hungary,0,0,0,0,,0,0
4896,13,László Disztl,DF,Hungary,0,0,0,0,,0,0
4897,14,Zoltán Péter,DF,Hungary,1,1,61,0,,0,0
4899,15,Péter Hannich,MF,Hungary,1,1,45,0,,0,0
4900,16,József Nagy,MF,Hungary,0,0,0,0,,0,0
4901,17,Gy?z? Burcsa,MF,Hungary,2,1,105,0,,0,0
4902,19,György Bognár,MF,Hungary,3,2,206,0,,0,0
4903,21,Gyula Hajszán,MF,Hungary,0,0,0,0,,0,0
4904,7,József Kiprich,FW,Hungary,2,2,180,0,,0,0
4905,9,László Dajka,FW,Hungary,3,1,148,0,,0,0
4907,20,Kálmán Kovács,FW,Hungary,1,1,64,0,,0,0
4898,10,Lajos Détári,MF,Hungary,3,3,270,1,,0,0
4906,11,Márton Esterházy,FW,Hungary,3,3,270,1,,0,0
4908,1,Raad Hammoudi ,GK,Iraq,2,2,180,0,,1,0
4909,20,Fatah Nsaief,GK,Iraq,1,1,90,0,,0,0
4910,21,Ahmad Jassim,GK,Iraq,0,0,0,0,,0,0
4911,2,Maad Ibrahim,DF,Iraq,1,1,90,0,,0,0
4912,3,Khalil Allawi,DF,Iraq,3,3,270,0,,1,0
4913,4,Nadhim Shaker,DF,Iraq,3,3,270,0,,1,0
4914,5,Samir Shaker,DF,Iraq,2,2,180,0,,2,0
4915,13,Karim Allawi,DF,Iraq,0,0,0,0,,0,0
4916,19,Basim Qasim,DF,Iraq,2,1,100,0,,0,0
4917,22,Ghanim Oraibi,DF,Iraq,3,3,270,0,,0,0
4918,6,Ali Hussein Shihab,MF,Iraq,3,3,270,0,,0,0
4919,7,Haris Mohammed,MF,Iraq,2,2,156,0,,1,0
4920,12,Jamal Ali,MF,Iraq,0,0,0,0,,0,0
4921,14,Basil Gorgis,MF,Iraq,2,2,131,0,,1,1
4922,15,Natiq Hashim,MF,Iraq,3,3,239,0,,1,0
4923,16,Shaker Mahmoud,MF,Iraq,1,0,21,0,,0,0
4924,18,Ismail Mohammed Sharif,MF,Iraq,0,0,0,0,,0,0
4926,9,Karim Saddam,FW,Iraq,2,2,170,0,,1,0
4927,10,Hussein Saeed,FW,Iraq,1,1,90,0,,0,0
4928,11,Rahim Hameed,FW,Iraq,3,0,65,0,,0,0
4929,17,Anad Abid,FW,Iraq,1,1,69,0,,0,0
4925,8,Ahmed Radhi,FW,Iraq,3,3,270,1,,0,0
4942,18,Alessandro Altobelli,FW,Italy,4,4,360,4,,0,0
4930,1,Giovanni Galli,GK,Italy,4,4,360,0,,0,0
4931,12,Franco Tancredi,GK,Italy,0,0,0,0,,0,0
4503,22,Walter Zenga,GK,Italy,0,0,0,0,,0,0
3689,2,Giuseppe Bergomi,DF,Italy,3,3,270,0,,2,0
4932,3,Antonio Cabrini,DF,Italy,4,4,360,0,,1,0
4933,4,Fulvio Collovati,DF,Italy,1,1,90,0,,0,0
4934,5,Sebastiano Nela,DF,Italy,0,0,0,0,,0,0
4935,6,Gaetano Scirea ,DF,Italy,4,4,360,0,,1,0
4936,7,Roberto Tricella,DF,Italy,0,0,0,0,,0,0
4508,8,Pietro Vierchowod,DF,Italy,4,4,360,0,,1,0
4509,9,Carlo Ancelotti,MF,Italy,0,0,0,0,,0,0
4937,10,Salvatore Bagni,MF,Italy,4,4,336,0,,1,0
4938,11,Giuseppe Baresi,MF,Italy,3,1,73,0,,0,0
4510,13,Fernando De Napoli,MF,Italy,4,4,356,0,,1,0
4939,14,Antonio Di Gennaro,MF,Italy,4,3,315,0,,1,0
4940,15,Marco Tardelli,MF,Italy,0,0,0,0,,0,0
4941,16,Bruno Conti,FW,Italy,4,4,308,0,,0,0
4517,17,Gianluca Vialli,FW,Italy,4,0,88,0,,0,0
4943,19,Giuseppe Galderisi,FW,Italy,4,4,324,0,,0,0
4944,20,Paolo Rossi,FW,Italy,0,0,0,0,,0,0
4516,21,Aldo Serena,FW,Italy,0,0,0,0,,0,0
4949,3,Fernando Quirarte,DF,Mexico,5,5,480,2,,1,0
4945,1,Pablo Larios,GK,Mexico,5,5,480,0,,0,0
4946,12,Ignacio Rodríguez,GK,Mexico,0,0,0,0,,0,0
4947,20,Olaf Heredia,GK,Mexico,0,0,0,0,,0,0
4948,2,Mario Trejo,DF,Mexico,2,2,180,0,,1,0
4950,4,Armando Manzo,DF,Mexico,0,0,0,0,,0,0
4951,14,Felix Cruz,DF,Mexico,5,5,480,0,,0,0
4953,18,Rafael Amador,DF,Mexico,3,3,220,0,,0,0
